"id","fullName","club","season","APPEARANCES","ASSISTS","AVERAGE_GOALS_PER_MATCH","AVERAGE_POINTS_PER_MATCH","CLEAN_SHEETS","DRAW_RATIO","FOULED","FOULS","LOSS_RATIO","OLDEST","RED_CARDS","SHORTEST","SUBSTITUTIONS_OFF","SUBSTITUTIONS_ON","TALLEST","TOP_SCORERS","WEIGHT","WIN_RATIO","YELLOW_CARDS","YOUNGEST"
"13017","Wayne Rooney","Man Utd","2007-2008",27,9,0.44,2.52,11,18.52,17,37,3.7,30,0,1.78,5,2,1.78,12,78,77.78,8,30
"1307","Ricardo Gardner","Bolton","2007-2008",26,0,0,0.88,7,30.77,34,26,50,37,0,1.75,1,1,1.75,0,70,19.23,2,37
"13174","Juliano Belletti","Chelsea","2007-2008",23,1,0.09,2.26,13,30.43,34,27,4.35,39,0,1.74,1,3,1.74,2,69,65.22,5,39
"13201","Gilberto Silva","Arsenal","2007-2008",23,2,0.04,2.13,5,30.43,14,16,8.7,39,0,1.84,1,11,1.84,1,74,60.87,1,39
"13239","Yakubu","Blackburn","2007-2008",31,2,0.48,1.52,1,16.13,42,61,38.71,33,0,1.83,18,3,1.83,15,83,45.16,2,33
"13310","Stephen Warnock","Aston Villa","2007-2008",37,3,0.03,1.54,8,32.43,41,40,27.03,34,0,1.75,2,0,1.75,1,75,40.54,9,34
"13396","Pascal Chimbonda","Blackburn","2007-2008",32,5,0.06,1.28,6,34.38,59,25,34.38,36,0,1.82,3,1,1.82,2,75,31.25,5,36
"1343","Marlon Harewood","Blackpool","2007-2008",23,0,0.22,1.52,0,34.78,6,19,26.09,36,0,1.85,1,22,1.85,5,64,39.13,2,36
"1344","Jussi Jääskeläinen","West Ham","2007-2008",28,1,0,0.89,8,25,9,1,53.57,40,0,1.91,0,0,1.91,0,81,21.43,1,40
"13594","Yossi Benayoun","Chelsea","2007-2008",30,2,0.13,2.03,6,33.33,12,12,10,35,0,1.78,7,15,1.78,4,70,56.67,0,35
"13880","Dean Leacock","Derby","2007-2008",26,2,0,0.35,1,23.08,8,28,73.08,31,0,1.79,3,4,1.79,0,74,3.85,3,31
"13898","Anton Ferdinand","QPR","2007-2008",25,0,0.08,1.2,4,24,11,19,44,30,0,1.83,2,3,1.83,2,78,32,1,30
"13906","Leon Andreasen","Fulham","2007-2008",13,0,0,1.38,1,23.08,17,26,38.46,32,1,1.88,2,4,1.88,0,81,38.46,2,32
"13927","Noé Pamarot","Portsmouth","2007-2008",18,0,0.06,1.44,3,27.78,19,18,33.33,36,0,1.8,3,4,1.8,1,81,38.89,3,36
"14055","Abdoulaye Faye","Hull","2007-2008",23,0,0.04,0.91,3,13.04,20,38,60.87,37,0,1.88,6,2,1.88,1,87,26.09,5,37
"14075","Patrice Evra","Man Utd","2007-2008",33,1,0,2.36,15,18.18,56,39,9.09,34,0,1.73,5,0,1.73,0,76,72.73,4,34
"1411","Scott Parker","Fulham","2007-2008",18,0,0.06,1.11,1,27.78,30,25,44.44,35,0,1.7,6,1,1.7,1,67,27.78,3,35
"1413","Paul Konchesky","Leicester","2007-2008",33,1,0,0.97,7,33.33,21,18,45.45,34,1,1.78,0,0,1.78,0,69,21.21,5,34
"14158","Ibrahima Sonko","Stoke","2007-2008",16,1,0,0.75,0,18.75,9,14,62.5,34,1,1.91,2,1,1.91,0,86,18.75,2,34
"14161","Ross Wallace","Burnley","2007-2008",21,2,0.1,0.67,2,23.81,24,10,61.9,30,0,1.68,11,3,1.68,2,63,14.29,3,30
"14166","Leroy Lita","Swansea","2007-2008",14,2,0.07,0.71,1,7.14,23,13,71.43,31,0,1.7,7,4,1.7,1,75,21.43,1,31
"14278","Liam Ridgewell","West Brom","2007-2008",35,3,0.03,0.91,3,31.43,52,39,48.57,31,0,1.88,1,0,1.88,1,80,20,10,31
"14295","Darren Fletcher","West Brom","2007-2008",16,2,0,2.5,2,6.25,13,7,12.5,31,0,1.83,0,11,1.83,0,83,81.25,1,31
"1433","Anthony Gardner","Hull","2007-2008",4,0,0.25,0.75,1,0,8,6,75,35,0,1.96,0,0,1.96,1,87,25,1,35
"14402","Fernando Torres","Chelsea","2007-2008",33,4,0.73,2.03,7,30.3,49,43,12.12,31,0,1.86,13,4,1.86,24,81,57.58,5,31
"14422","Manuel Almunia","Arsenal","2007-2008",29,1,0,2.1,11,34.48,3,1,6.9,38,0,1.91,0,0,1.91,0,86,58.62,0,38
"1450","Marcus Bent","Birmingham","2007-2008",31,2,0.23,0.9,2,22.58,55,19,54.84,37,0,1.83,8,6,1.83,7,76,22.58,1,37
"14516","Didier Zokora","Spurs","2007-2008",28,0,0,1.11,5,35.71,51,26,39.29,35,0,1.79,3,3,1.79,0,72,25,6,35
"14668","Nigel Reo-Coker","Bolton","2007-2008",36,3,0,1.64,9,30.56,51,78,25,31,1,1.75,4,0,1.75,0,78,44.44,9,31
"14775","Ryan Taylor","Newcastle","2007-2008",17,3,0.18,1.24,0,35.29,13,23,35.29,31,0,1.73,10,5,1.73,3,75,29.41,4,31
"14791","Sulley Ali Muntari","Sunderland","2007-2008",29,3,0.14,1.52,14,27.59,30,50,31.03,31,2,1.79,5,2,1.79,4,76,41.38,4,31
"14871","Neil Danns","Birmingham","2007-2008",2,0,0,0,0,0,0,0,100,33,0,1.75,0,2,1.75,0,77,0,0,33
"14909","Andrew Davies","Stoke","2007-2008",4,0,0,0.75,0,0,4,2,75,31,0,1.92,0,1,1.92,0,94,25,0,31
"14912","Mat Sadler","Birmingham","2007-2008",5,0,0,0.8,0,20,8,3,60,30,0,1.8,1,2,1.8,0,72,20,0,30
"14913","Craig Fagan","Hull","2007-2008",22,0,0,0.27,1,27.27,26,39,72.73,33,0,1.8,7,5,1.8,0,75,0,6,33
"14927","Greg Halford","Wolves","2007-2008",8,0,0,0.75,1,37.5,8,9,50,31,1,1.93,1,0,1.93,0,85,12.5,1,31
"14934","Obafemi Martins","Birmingham","2007-2008",31,2,0.29,1.32,2,25.81,32,27,38.71,31,0,1.72,12,8,1.72,9,73,35.48,1,31
"14937","Cristiano Ronaldo","Man Utd","2007-2008",34,6,0.91,2.38,16,17.65,88,14,8.82,30,1,1.85,4,3,1.85,31,80,73.53,5,30
"14965","Nemanja Vidic","Man Utd","2007-2008",32,1,0.03,2.31,17,15.63,38,37,12.5,34,0,1.89,5,0,1.89,1,84,71.88,5,34
"15073","Kieran Richardson","Aston Villa","2007-2008",17,2,0.18,1.29,3,5.88,19,23,52.94,31,0,1.73,8,2,1.73,3,71,41.18,3,31
"15109","Tom Huddlestone","Hull","2007-2008",28,7,0.11,1.18,6,32.14,17,38,39.29,29,0,1.8,1,10,1.8,3,80,28.57,5,29
"15112","Michael Chopra","Sunderland","2007-2008",33,0,0.18,1,1,18.18,39,31,54.55,32,0,1.73,14,12,1.73,6,65,27.27,7,32
"15137","Liam Rosenior","Hull","2007-2008",17,0,0,1.18,4,11.76,11,11,52.94,31,0,1.78,5,2,1.78,0,72,35.29,2,31
"15151","Collins John","Fulham","2007-2008",2,0,0,0.5,0,50,2,1,50,30,0,1.85,0,2,1.85,0,78,0,0,30
"15157","James Milner","Liverpool","2007-2008",29,2,0.07,0.97,4,24.14,34,36,51.72,29,0,1.75,7,4,1.75,2,70,24.14,3,29
"15165","Jay McEveley","Derby","2007-2008",29,0,0.07,0.28,1,17.24,13,23,79.31,30,0,1.84,3,8,1.84,2,84,3.45,6,30
"15266","Pedro Mendes","Portsmouth","2007-2008",18,4,0,1.56,3,22.22,11,12,33.33,36,0,1.77,4,4,1.77,0,78,44.44,2,36
"15268","Ricardo Rocha","Portsmouth","2007-2008",5,0,0,1,1,40,7,5,40,37,0,1.83,1,1,1.83,0,80,20,1,37
"15276","Joey Barton","QPR","2007-2008",23,3,0.04,1.22,5,30.43,27,32,39.13,33,0,1.72,3,3,1.72,1,70,30.43,4,33
"15284","Brede Hangeland","Crystal Palace","2007-2008",15,0,0,1.4,5,20,12,14,40,34,0,1.95,0,0,1.95,0,85,40,1,34
"153","Lee Bowyer","Birmingham","2007-2008",15,1,0.27,1.47,1,26.67,29,27,33.33,38,1,1.75,7,3,1.75,4,66,40,7,38
"1532","Hayden Mullins","Portsmouth","2007-2008",34,0,0,1.21,7,23.53,30,48,44.12,36,0,1.83,8,2,1.83,0,67,32.35,3,36
"15337","Tim Howard","Everton","2007-2008",36,1,0,1.81,14,22.22,5,0,25,36,0,1.87,0,0,1.87,0,88,52.78,1,36
"15395","Tuncay","Bolton","2007-2008",34,2,0.24,1.12,3,32.35,44,46,41.18,33,0,1.82,16,7,1.82,8,70,26.47,5,33
"15405","Alan Hutton","Aston Villa","2007-2008",14,1,0,1.29,4,42.86,41,9,28.57,31,0,1.85,1,0,1.85,0,72,28.57,1,31
"15428","Luke Moore","Swansea","2007-2008",15,0,0.07,1.87,1,26.67,8,14,20,29,0,1.76,6,7,1.76,1,76,53.33,1,29
"15440","David Bentley","Spurs","2007-2008",37,8,0.16,1.57,8,35.14,90,56,24.32,31,0,1.75,1,0,1.75,6,68,40.54,8,31
"15441","Nicky Hunt","Bolton","2007-2008",14,0,0,0.93,3,7.14,9,10,64.29,32,0,1.83,5,2,1.83,0,66,28.57,6,32
"15475","Carlos Bocanegra","Fulham","2007-2008",22,0,0.05,0.82,1,40.91,18,23,45.45,36,0,1.84,1,4,1.84,1,78,13.64,5,36
"1550","Maik Taylor","Birmingham","2007-2008",34,0,0,1,3,29.41,5,1,47.06,44,0,1.91,0,0,1.91,0,90,23.53,1,44
"1553","Steve Finnan","Portsmouth","2007-2008",24,2,0,1.88,9,50,20,12,4.17,39,0,1.78,0,3,1.78,0,73,45.83,2,39
"15540","Eddie Johnson","Fulham","2007-2008",6,0,0,0.83,1,33.33,9,6,50,31,0,1.83,1,2,1.83,0,82,16.67,0,31
"15749","Joe Hart","Man City","2007-2008",26,0,0,1.35,7,30.77,3,1,34.62,28,0,1.96,0,0,1.96,0,91,34.62,0,28
"1587","Zat Knight","Bolton","2007-2008",31,1,0.03,1.39,7,32.26,16,22,32.26,35,1,1.99,5,2,1.99,1,103,35.48,1,35
"1589","Sean Davis","Bolton","2007-2008",22,2,0,1.36,7,27.27,13,34,36.36,36,0,1.75,3,4,1.75,0,76,36.36,8,36
"159","Harry Kewell","Liverpool","2007-2008",10,1,0,1.3,0,40,8,7,30,37,0,1.8,8,2,1.8,0,78,30,0,37
"1590","David James","Portsmouth","2007-2008",35,0,0,1.63,16,25.71,7,1,28.57,45,0,1.96,0,0,1.96,0,88,45.71,2,45
"15947","Emerse Faé","Reading","2007-2008",8,0,0,0,0,0,9,2,100,31,0,1.74,3,5,1.74,0,71,0,0,31
"15968","Chris Baird","West Brom","2007-2008",18,0,0,0.78,3,44.44,6,22,44.44,33,1,1.85,2,1,1.85,0,74,11.11,1,33
"160","Ian Harte","Reading","2007-2008",8,0,0,0.25,0,25,0,5,75,38,0,1.75,0,5,1.75,0,78,0,0,38
"1600","George Boateng","Hull","2007-2008",33,3,0.03,1.06,4,33.33,50,65,42.42,40,0,1.75,5,4,1.75,1,73,24.24,9,40
"1602","Fredrik Ljungberg","West Ham","2007-2008",25,3,0.08,1.16,1,20,46,23,48,38,0,1.75,9,3,1.75,2,69,32,3,38
"16037","Tal Ben Haim","QPR","2007-2008",13,0,0,1.77,3,38.46,6,13,15.38,33,0,1.83,0,3,1.83,0,74,46.15,2,33
"16058","Morten Gamst Pedersen","Blackburn","2007-2008",37,1,0.11,1.57,8,35.14,65,60,24.32,34,0,1.8,9,5,1.8,4,70,40.54,6,34
"16210","Paul Scharner","Wigan","2007-2008",37,1,0.11,1,10,27.03,40,61,48.65,35,0,1.91,3,0,1.91,4,81,24.32,6,35
"16230","Lewis Price","Crystal Palace","2007-2008",6,0,0,0.17,0,16.67,1,0,83.33,31,0,1.91,0,0,1.91,0,84,0,0,31
"16248","Justin Hoyte","Middlesbrough","2007-2008",5,0,0,2,1,20,2,1,20,31,0,1.8,1,3,1.8,0,71,60,1,31
"1629","Andy O'Brien","Bolton","2007-2008",32,0,0,1.06,11,31.25,16,26,43.75,36,0,1.91,1,1,1.91,0,75,25,5,36
"1632","Gareth Barry","Everton","2007-2008",37,10,0.24,1.59,8,29.73,44,72,27.03,34,0,1.83,1,0,1.83,9,78,43.24,5,34
"1640","Matt Upson","Leicester","2007-2008",29,0,0.03,1.38,8,24.14,27,25,37.93,36,0,1.85,1,0,1.85,1,72,37.93,2,36
"1643","Darren Moore","Derby","2007-2008",31,0,0,0.23,2,22.58,31,48,77.42,41,0,1.88,4,2,1.88,0,96,0,5,41
"1648","Kanu","Portsmouth","2007-2008",25,3,0.16,1.48,2,28,26,36,32,39,0,1.97,6,12,1.97,4,80,40,1,39
"1650","Darius Vassell","Man City","2007-2008",27,2,0.22,1.19,1,29.63,20,35,40.74,35,0,1.7,15,6,1.7,6,69,29.63,2,35
"16734","Paulo Ferreira","Chelsea","2007-2008",18,1,0,2.44,8,11.11,11,9,11.11,36,0,1.81,3,3,1.81,0,76,77.78,1,36
"16735","Nuno Valente","Everton","2007-2008",9,1,0,2,4,33.33,9,9,11.11,41,0,1.83,0,1,1.83,0,69,55.56,1,41
"16854","Philippe Senderos","Aston Villa","2007-2008",17,0,0.12,2.29,7,35.29,19,13,0,30,1,1.9,2,3,1.9,2,84,64.71,0,30
"1688","Mario Melchiot","Wigan","2007-2008",31,1,0,1.06,10,29.03,41,19,45.16,39,1,1.88,4,0,1.88,0,75,25.81,2,39
"16884","Mohamed Sissoko","Liverpool","2007-2008",9,0,0.11,2.22,4,22.22,11,18,11.11,30,0,1.91,1,3,1.91,1,81,66.67,2,30
"1696","Marc Edworthy","Derby","2007-2008",9,0,0,0.33,1,33.33,4,6,66.67,43,0,1.8,2,2,1.8,0,74,0,1,43
"1708","Carlo Cudicini","Spurs","2007-2008",10,0,0,2.6,6,20,3,0,0,42,0,1.85,0,0,1.85,0,74,80,0,42
"1710","Robbie Keane","Aston Villa","2007-2008",36,3,0.42,1.11,2,36.11,22,21,38.89,35,1,1.76,16,4,1.76,15,73,25,1,35
"17155","Andrey Voronin","Liverpool","2007-2008",19,2,0.26,2.11,2,36.84,13,22,5.26,36,0,1.74,8,6,1.74,5,81,57.89,2,36
"1718","John Terry","Chelsea","2007-2008",23,1,0.04,2.09,12,26.09,19,19,13.04,35,0,1.87,3,0,1.87,1,90,60.87,6,35
"1726","Mikael Forssell","Birmingham","2007-2008",30,3,0.3,0.9,0,30,26,33,50,34,0,1.84,19,9,1.84,9,88,20,0,34
"17271","Javier Garrido","Norwich","2007-2008",27,1,0,1.59,8,25.93,23,15,29.63,30,0,1.8,1,6,1.8,0,76,44.44,4,30
"17336","Gaël Clichy","Man City","2007-2008",38,5,0,2.18,15,28.95,33,40,7.89,30,0,1.76,2,1,1.76,0,65,63.16,5,30
"17339","Steven Davis","Southampton","2007-2008",22,0,0,0.68,1,40.91,14,24,50,30,0,1.73,6,0,1.73,0,70,9.09,3,30
"17349","Aaron Lennon","Everton","2007-2008",29,3,0.07,1.31,4,37.93,41,6,31.03,28,0,1.65,10,4,1.65,2,63,31.03,1,28
"17353","Ricardo Vaz Te","West Ham","2007-2008",1,0,0,0,0,0,0,1,100,29,0,1.89,1,0,1.89,0,80,0,0,29
"1739","Michael Ball","Man City","2007-2008",28,0,0,1.43,3,25,13,12,35.71,36,0,1.85,0,9,1.85,0,70,39.29,2,36
"17479","Christian Wilhelmsson","Bolton","2007-2008",8,0,0,1,0,25,6,1,50,36,0,1.78,0,8,1.78,0,71,25,0,36
"17500","Emmanuel Adebayor","Spurs","2007-2008",36,4,0.67,2.19,9,27.78,23,55,8.33,31,0,1.91,9,4,1.91,24,82,63.89,3,31
"17506","Paul McShane","Hull","2007-2008",21,0,0,0.9,2,19.05,30,22,57.14,29,1,1.83,3,1,1.83,0,72,23.81,3,29
"17518","David Rozehnal","Newcastle","2007-2008",21,0,0,1.29,4,28.57,16,11,38.1,35,0,1.91,2,5,1.91,0,80,33.33,0,35
"17601","Scott Carson","Wigan","2007-2008",35,2,0,1.66,9,28.57,3,2,25.71,30,1,1.9,0,0,1.9,0,76,45.71,1,30
"1764","Richard Dunne","QPR","2007-2008",36,0,0,1.44,10,27.78,25,35,33.33,36,2,1.88,2,0,1.88,0,89,38.89,2,36
"1765","Emile Heskey","Aston Villa","2007-2008",28,2,0.14,1.29,4,32.14,52,47,35.71,37,0,1.88,15,1,1.88,4,82,32.14,6,37
"17694","Ross Turnbull","Chelsea","2007-2008",3,0,0,1.33,0,33.33,1,0,33.33,30,0,1.93,0,0,1.93,0,85,33.33,0,30
"1771","Robbie Savage","Derby","2007-2008",28,0,0,0.86,1,21.43,27,49,57.14,41,0,1.85,6,2,1.85,0,74,21.43,8,41
"17744","Matt Derbyshire","Birmingham","2007-2008",23,1,0.13,1.78,0,34.78,11,11,17.39,29,0,1.78,5,19,1.78,3,71,47.83,1,29
"17745","Kasper Schmeichel","Leicester","2007-2008",7,0,0,1.86,4,14.29,2,0,28.57,29,0,1.89,0,0,1.89,0,84,57.14,0,29
"17802","Grzegorz Rasiak","Bolton","2007-2008",7,0,0,0.57,0,14.29,2,11,71.43,36,0,1.9,2,5,1.9,0,84,14.29,1,36
"17878","Cesc Fàbregas","Chelsea","2007-2008",32,16,0.22,2.19,11,31.25,48,29,6.25,28,0,1.75,2,0,1.75,7,74,62.5,9,28
"1795","Michael Owen","Stoke","2007-2008",29,0,0.38,1.1,6,27.59,32,16,44.83,36,0,1.73,6,5,1.73,11,70,27.59,2,36
"1797","Sami Hyypiä","Liverpool","2007-2008",27,1,0.04,2.15,10,25.93,21,17,11.11,42,0,1.95,3,3,1.95,1,88,62.96,1,42
"17974","Steven Taylor","Newcastle","2007-2008",31,1,0.03,1,6,32.26,19,21,45.16,29,0,1.88,3,2,1.88,1,81,22.58,3,29
"1799","Patrik Berger","Aston Villa","2007-2008",8,1,0,1.38,0,25,2,5,37.5,42,0,1.85,0,8,1.85,0,82,37.5,1,42
"17997","Phil Bardsley","Stoke","2007-2008",11,0,0,1.45,4,9.09,16,14,45.45,30,0,1.8,0,0,1.8,0,74,45.45,3,30
"1800","Dietmar Hamann","Man City","2007-2008",29,0,0,1.55,9,20.69,63,48,34.48,42,0,1.92,8,3,1.92,0,82,44.83,8,42
"18004","Colin Doyle","Birmingham","2007-2008",3,0,0,0.33,0,33.33,2,1,66.67,30,0,1.95,0,0,1.95,0,91,0,1,30
"18005","Jonathan Spector","West Ham","2007-2008",26,0,0,1.42,1,26.92,14,13,34.62,29,0,1.83,1,13,1.83,0,76,38.46,1,29
"18006","Martin Cranie","Portsmouth","2007-2008",2,0,0,2,0,50,0,1,0,29,0,1.83,1,1,1.83,0,78,50,0,29
"1801","Paul Robinson","Blackburn","2007-2008",25,0,0,1.24,5,28,7,0,40,36,0,1.95,0,0,1.95,0,92,32,0,36
"1803","Brad Friedel","Spurs","2007-2008",38,0,0,1.53,8,34.21,5,0,26.32,44,0,1.91,0,0,1.91,0,92,39.47,0,44
"18073","Mark Noble","West Ham","2007-2008",31,3,0.1,1.32,6,25.81,23,24,38.71,28,0,1.8,4,6,1.8,3,70,35.48,6,28
"1809","Jamie Carragher","Liverpool","2007-2008",35,2,0,1.97,14,34.29,26,26,11.43,37,0,1.85,3,1,1.85,0,76,54.29,4,37
"1812","Danny Murphy","Blackburn","2007-2008",33,1,0.15,0.97,4,33.33,19,33,45.45,38,0,1.75,9,5,1.75,5,67,21.21,4,38
"1814","Steven Gerrard","Liverpool","2007-2008",34,8,0.32,1.94,10,35.29,39,28,11.76,35,0,1.85,7,2,1.85,11,82,52.94,3,35
"18145","Andrew Taylor","Cardiff","2007-2008",19,1,0,0.79,2,31.58,9,9,52.63,29,0,1.78,3,1,1.78,0,69,15.79,1,29
"18146","Peter Ramage","Crystal Palace","2007-2008",3,1,0,1.33,0,33.33,0,0,33.33,32,0,1.85,1,3,1.85,0,76,33.33,0,32
"18151","Marton Fülöp","West Brom","2007-2008",1,0,0,0,0,0,0,0,100,32,0,1.96,0,0,1.96,0,92,0,0,32
"18155","Mathieu Flamini","Arsenal","2007-2008",30,2,0.1,2.23,10,33.33,29,52,3.33,31,0,1.78,4,0,1.78,3,67,63.33,5,31
"18180","Gilberto","Spurs","2007-2008",6,0,0.17,1.5,1,50,2,3,16.67,39,0,1.8,0,3,1.8,1,78,33.33,0,39
"1819","Nicky Butt","Newcastle","2007-2008",35,1,0.09,1.17,6,22.86,48,60,45.71,40,0,1.78,5,0,1.78,3,69,31.43,13,40
"1820","Andrew Cole","Sunderland","2007-2008",7,0,0,1,0,14.29,4,3,57.14,44,0,1.78,3,4,1.78,0,78,28.57,0,44
"1821","Philip Neville","Everton","2007-2008",37,2,0.05,1.68,12,21.62,25,48,29.73,38,1,1.8,6,0,1.8,2,69,48.65,4,38
"18215","Kenwyne Jones","Cardiff","2007-2008",33,6,0.21,0.97,4,15.15,61,23,57.58,31,0,1.88,6,0,1.88,7,84,27.27,2,31
"1822","Shay Given","Stoke","2007-2008",19,0,0,0.84,2,21.05,3,0,57.89,39,0,1.83,2,0,1.83,0,84,21.05,2,39
"18221","Gerard Piqué","Man Utd","2007-2008",9,0,0,2.44,2,11.11,3,9,11.11,28,0,1.92,1,4,1.92,0,85,77.78,0,28
"1827","Mark Schwarzer","Leicester","2007-2008",34,0,0,1.12,8,32.35,10,0,41.18,43,0,1.94,0,0,1.94,0,95,26.47,2,43
"18276","Daniel De Ridder","Wigan","2007-2008",10,1,0,0.7,0,10,13,7,70,31,0,1.8,4,4,1.8,0,75,20,1,31
"1829","Dwight Yorke","Sunderland","2007-2008",20,0,0.05,0.85,1,10,14,31,65,44,1,1.78,10,3,1.78,1,78,25,4,44
"1836","Erik Nevland","Fulham","2007-2008",8,0,0.25,1.88,0,0,5,5,37.5,38,0,1.78,2,6,1.78,2,74,62.5,1,38
"1840","Kieron Dyer","QPR","2007-2008",2,0,0,2,1,50,1,3,0,37,0,1.73,0,0,1.73,0,65,50,0,37
"1841","Wes Brown","Sunderland","2007-2008",36,2,0.03,2.25,16,16.67,42,52,13.89,36,0,1.85,7,2,1.85,1,77,69.44,8,36
"18428","Chris Eagles","Bolton","2007-2008",4,0,0,1.75,0,25,0,2,25,30,0,1.83,1,3,1.83,0,70,50,0,30
"18433","Claude Davis","Derby","2007-2008",19,0,0,0.37,1,21.05,19,18,73.68,36,1,1.91,4,0,1.91,0,80,5.26,2,36
"1849","Gary Speed","Bolton","2007-2008",14,0,0.07,1,1,35.71,19,11,42.86,46,0,1.78,4,3,1.78,1,81,21.43,2,46
"1851","Mikael Silvestre","Arsenal","2007-2008",3,0,0,1.33,0,33.33,3,2,33.33,38,0,1.84,2,0,1.84,0,85,33.33,0,38
"1852","Andy Griffin","Stoke","2007-2008",15,0,0,0.33,1,13.33,8,13,80,36,0,1.73,4,2,1.73,0,68,6.67,4,36
"1860","Nolberto Solano","Hull","2007-2008",24,1,0.17,1.42,1,29.17,12,18,33.33,41,0,1.73,11,10,1.73,4,68,37.5,3,41
"18613","John Pantsil","Fulham","2007-2008",14,0,0,1.29,0,21.43,13,10,42.86,34,0,1.78,1,10,1.78,0,76,35.71,5,34
"18621","Tamir Cohen","Bolton","2007-2008",10,0,0.1,0.8,0,20,1,15,60,31,0,1.81,3,7,1.81,1,71,20,1,31
"18658","Alex","Chelsea","2007-2008",28,1,0.07,2.07,13,35.71,9,22,7.14,33,0,1.88,0,6,1.88,2,92,57.14,3,33
"18668","Daniel Braaten","Bolton","2007-2008",6,0,0.17,0.67,0,16.67,4,0,66.67,33,0,1.84,0,6,1.84,1,85,16.67,0,33
"1869","Aaron Hughes","Fulham","2007-2008",30,0,0,1.03,7,33.33,19,11,43.33,36,0,1.83,1,1,1.83,0,71,23.33,0,36
"18737","Charles N'Zogbia","Aston Villa","2007-2008",32,2,0.09,1,4,25,37,33,50,29,0,1.7,2,5,1.7,3,70,25,6,29
"18759","Álvaro Arbeloa","Liverpool","2007-2008",28,1,0,1.96,12,35.71,31,31,10.71,32,0,1.84,3,2,1.84,0,79,53.57,4,32
"18767","Tony McMahon","Middlesbrough","2007-2008",1,0,0,3,0,0,0,0,0,29,0,1.8,0,1,1.8,0,72,100,0,29
"18788","Erik Hagen","Wigan","2007-2008",1,0,0,0,0,0,0,2,100,35,0,1.85,1,0,1.85,0,84,0,0,35
"1879","Stephen Carr","Birmingham","2007-2008",10,0,0,0.7,2,40,4,7,50,39,0,1.75,2,2,1.75,0,78,10,0,39
"18804","Cameron Jerome","Norwich","2007-2008",33,1,0.21,0.88,1,24.24,18,38,54.55,29,0,1.85,8,12,1.85,7,85,21.21,3,29
"1881","Steve Harper","Hull","2007-2008",21,0,0,1.29,6,28.57,6,0,38.1,40,0,1.85,0,2,1.85,0,83,33.33,0,40
"18856","Bobby Convey","Reading","2007-2008",20,2,0,0.75,0,15,18,8,65,32,0,1.76,10,8,1.76,0,69,20,1,32
"1886","Sol Campbell","Newcastle","2007-2008",31,0,0.03,1.52,15,25.81,29,26,32.26,41,0,1.88,0,0,1.88,1,88,41.94,2,41
"18877","John Halls","Reading","2007-2008",1,0,0,0,0,0,0,1,100,33,0,1.83,0,1,1.83,0,70,0,0,33
"18887","Hameur Bouazza","Fulham","2007-2008",20,1,0.05,0.8,1,50,7,24,40,30,1,1.78,11,5,1.78,1,77,10,1,30
"18892","Ashley Young","Man Utd","2007-2008",37,14,0.24,1.62,6,32.43,88,34,24.32,30,0,1.8,6,0,1.8,9,65,43.24,6,30
"19048","David Cotterill","Swansea","2007-2008",2,0,0,0.5,0,50,1,0,50,28,0,1.75,2,0,1.75,0,71,0,0,28
"19053","Nedum Onuoha","QPR","2007-2008",16,1,0.06,1.44,5,31.25,13,6,31.25,29,0,1.83,1,3,1.83,1,94,37.5,0,29
"19057","Sebastian Larsson","Sunderland","2007-2008",35,5,0.17,1,2,31.43,30,54,45.71,30,0,1.78,9,3,1.78,6,70,22.86,5,30
"19115","Curtis Davies","Hull","2007-2008",12,0,0.08,2.08,0,33.33,5,7,8.33,30,0,1.88,2,3,1.88,1,76,58.33,1,30
"19160","Johan Djourou","Arsenal","2007-2008",15,0,0,1.13,3,13.33,12,9,53.33,28,0,1.91,1,1,1.91,0,87,33.33,0,28
"1923","Matt Oakley","Derby","2007-2008",19,0,0.16,0.32,2,15.79,12,32,78.95,38,0,1.78,2,0,1.78,3,70,5.26,3,38
"1930","Luke Young","QPR","2007-2008",35,1,0.03,1.11,7,34.29,32,25,40,36,0,1.83,2,0,1.83,1,77,25.71,8,36
"1934","Ledley King","Spurs","2007-2008",4,0,0,1.75,0,25,0,2,25,35,0,1.88,3,0,1.88,0,82,50,0,35
"19393","Danny Collins","Stoke","2007-2008",36,1,0.03,1.06,5,13.89,25,39,55.56,35,0,1.85,1,4,1.85,1,75,30.56,6,35
"1940","Wayne Bridge","Reading","2007-2008",11,1,0,2.64,5,18.18,4,4,0,35,0,1.78,0,2,1.78,0,69,81.82,0,35
"19400","Kyel Reid","West Ham","2007-2008",1,0,0,0,0,0,0,0,100,28,0,1.8,0,1,1.8,0,69,0,0,28
"19419","Gary Cahill","Chelsea","2007-2008",14,0,0,1.07,5,21.43,14,8,50,30,0,1.93,1,1,1.93,0,86,28.57,0,30
"19520","Ryan Babel","Liverpool","2007-2008",30,3,0.13,2,0,30,19,29,13.33,29,0,1.85,14,15,1.85,4,85,56.67,1,29
"19556","David Jones","Burnley","2007-2008",14,0,0.07,0.21,0,21.43,4,18,78.57,31,0,1.83,6,3,1.83,1,80,0,4,31
"19575","Joey O'Brien","West Ham","2007-2008",19,1,0,0.58,2,42.11,14,21,52.63,29,0,1.8,5,4,1.8,0,70,5.26,2,29
